Site.ID,Wetland Subclass LUCAS,FoliageStock,RootStock,AGVFStock,BGVFStock,BGSStock,FoliageNPP,RootNPP,BGVFPercentLoss,Burial210Pb TC.g.m.2,MethaneFlux,ExternalVariableValue,TotalLatTrans_Amount,externalVariableLat,externalVariableLatSite,TotalNPP_Amount,SedimentTransport_Amount,FoliageGrowth_PropTotalNPP,RootGrowth_PropTotalNPP,FoliageMaxStock,FoliageMortality_PropMaxStock,FoliageMortality_Amount,RootMaxStock,RootMortality_PropMaxStock,RootMortality_Amount,AGVFMaxStock,AGVFOut_PropMaxStock,AGVFOut_Amount,AGVFStabilization_Amount,AGVFStabilization_PropOut,AGVFStabilization_PropMaxStock,BGVFMaxStock,BGVFOut_PropMaxStock,BGVFOut_Amount,BGVFStabilization_PropOut,BGVFStabilization_Amount,BGVFStabilization_PropMaxStock,BGSDeposition,BGSIn_Amount,BGSMaxStock,BGSOut_PropMaxStock,BGSOut_Amount,TotalOut_Amount,AGVFOut_PropOut,BGVFOut_PropOut,BGSOut_PropOut,TotalMaxStock,AGVFMaxStock_PropMaxStock,BGVFMaxStock_PropMaxStock,BGSMaxStock_PropMaxStock,BGSStabilization_PropOut,BGSStabilization_Amount,BGSStabilization_PropMaxStock,TotalStabilization_Amount,AGVFEmissionLatTrans_Amount,BGVFEmissionLatTrans_Amount,BGSEmissionLatTrans_Amount,TotalEmissionLatTrans_Amount,TotalLatTrans_PropEmissionLatTrans,AGVFLatTrans_Amount,BGVFLatTrans_Amount,BGSLatTrans_Amount,AGVFLatTrans_PropMaxStock,BGVFLatTrans_PropMaxStock,BGSLatTrans_PropMaxStock,AGVFLatTrans_PropOut,BGVFLatTrans_PropOut,BGSLatTrans_PropOut,AGVFEmission_Amount,BGVFEmission_Amount,BGSEmission_Amount,AGVFEmissionCH4_Amount,BGVFEmissionCH4_Amount,BGSEmissionCH4_Amount,AGVFEmissionCO2_Amount,BGVFEmissionCO2_Amount,BGSEmissionCO2_Amount,AGVFEmissionCH4_PropMaxStock,BGVFEmissionCH4_PropMaxStock,BGSEmissionCH4_PropMaxStock,AGVFEmissionCO2_PropMaxStock,BGVFEmissionCO2_PropMaxStock,BGSEmissionCO2_PropMaxStock,AGVFEmission_PropMaxStock,BGVFEmission_PropMaxStock,BGSEmission_PropMaxStock,AGVFEmission_PropOut,BGVFEmission_PropOut,BGSEmission_PropOut,outAGVFCheck,outBGVFCheck,outBGSCheck,massBalanceCheck,checkAGVFratio,checkBGVFratio,checkBGSratio,checkpropAGVF
CRMS0309,Wetland: Estuarine Emergent,37.8327,911.1649,230.6106,2077.5217,39826.1245,611.3724,3289.9786,0.3592,282.9667,14.49,5,105,9,26,3901.351,0,0.1567,0.8433,649.2051,0.9417,611.3724,4201.1435,0.7831,3289.9786,841.983,0.7261,611.3724,0,0,0,5367.5004,0.6129,3289.9786,0.6408,2108.1735,0.3928,0,2108.1735,41934.2981,0.0503,2108.1735,6009.5246,0.1017,0.5475,0.3508,48143.7814,0.0175,0.1115,0.871,0.1342,282.9667,0.0067,2391.1402,611.3724,1181.8051,1825.2069,3618.3843,0.029,17.7411,34.2942,52.9647,0.0211,0.0064,0.0013,0.029,0.0104,0.0251,593.6313,1147.5109,1772.2421,2.4483,4.7326,7.3091,591.183,1142.7783,1764.933,0.0029,9e-4,2e-4,0.7021,0.2129,0.0421,0.705,0.2138,0.0423,0.971,0.3488,0.8407,1,1,1,0,33.4608,33.4608,33.4608,0
CRMS0309,Wetland: Estuarine Emergent,37.8327,911.1649,230.6106,2077.5217,39826.1245,611.3724,3289.9786,0.3592,282.9667,14.49,5,123,6,44,3901.351,0,0.1567,0.8433,649.2051,0.9417,611.3724,4201.1435,0.7831,3289.9786,841.983,0.7261,611.3724,0,0,0,5367.5004,0.6129,3289.9786,0.6408,2108.1735,0.3928,0,2108.1735,41934.2981,0.0503,2108.1735,6009.5246,0.1017,0.5475,0.3508,48143.7814,0.0175,0.1115,0.871,0.1342,282.9667,0.0067,2391.1402,611.3724,1181.8051,1825.2069,3618.3843,0.034,20.7824,40.1732,62.0444,0.0247,0.0075,0.0015,0.034,0.0122,0.0294,590.59,1141.6319,1763.1625,2.4483,4.7326,7.3091,588.1417,1136.8993,1755.8533,0.0029,9e-4,2e-4,0.6985,0.2118,0.0419,0.7014,0.2127,0.042,0.966,0.347,0.8363,1,1,1,0,28.4178,28.4178,28.4178,0
CRMS0309,Wetland: Estuarine Emergent,37.8327,911.1649,230.6106,2077.5217,39826.1245,611.3724,3289.9786,0.3592,282.9667,14.49,5,156,4,62,3901.351,0,0.1567,0.8433,649.2051,0.9417,611.3724,4201.1435,0.7831,3289.9786,841.983,0.7261,611.3724,0,0,0,5367.5004,0.6129,3289.9786,0.6408,2108.1735,0.3928,0,2108.1735,41934.2981,0.0503,2108.1735,6009.5246,0.1017,0.5475,0.3508,48143.7814,0.0175,0.1115,0.871,0.1342,282.9667,0.0067,2391.1402,611.3724,1181.8051,1825.2069,3618.3843,0.0431,26.3582,50.9514,78.6904,0.0313,0.0095,0.0019,0.0431,0.0155,0.0373,585.0142,1130.8537,1746.5164,2.4483,4.7326,7.3091,582.5659,1126.1211,1739.2073,0.0029,9e-4,2e-4,0.6919,0.2098,0.0415,0.6948,0.2107,0.0416,0.9569,0.3437,0.8285,1,1,1,0,22.1948,22.1948,22.1948,0
CRMS0309,Wetland: Estuarine Emergent,37.8327,911.1649,230.6106,2077.5217,39826.1245,611.3724,3289.9786,0.3592,282.9667,14.49,5,175,2,80,3901.351,0,0.1567,0.8433,649.2051,0.9417,611.3724,4201.1435,0.7831,3289.9786,841.983,0.7261,611.3724,0,0,0,5367.5004,0.6129,3289.9786,0.6408,2108.1735,0.3928,0,2108.1735,41934.2981,0.0503,2108.1735,6009.5246,0.1017,0.5475,0.3508,48143.7814,0.0175,0.1115,0.871,0.1342,282.9667,0.0067,2391.1402,611.3724,1181.8051,1825.2069,3618.3843,0.0484,29.5685,57.157,88.2745,0.0351,0.0106,0.0021,0.0484,0.0174,0.0419,581.8039,1124.6481,1736.9323,2.4483,4.7326,7.3091,579.3556,1119.9155,1729.6232,0.0029,9e-4,2e-4,0.6881,0.2086,0.0412,0.691,0.2095,0.0414,0.9516,0.3418,0.8239,1,1,1,0,19.6765,19.6765,19.6765,0
CRMS0309,Wetland: Estuarine Emergent,37.8327,911.1649,230.6106,2077.5217,39826.1245,611.3724,3289.9786,0.3592,282.9667,14.49,5,201,8,98,3901.351,0,0.1567,0.8433,649.2051,0.9417,611.3724,4201.1435,0.7831,3289.9786,841.983,0.7261,611.3724,0,0,0,5367.5004,0.6129,3289.9786,0.6408,2108.1735,0.3928,0,2108.1735,41934.2981,0.0503,2108.1735,6009.5246,0.1017,0.5475,0.3508,48143.7814,0.0175,0.1115,0.871,0.1342,282.9667,0.0067,2391.1402,611.3724,1181.8051,1825.2069,3618.3843,0.0555,33.9615,65.6489,101.3896,0.0403,0.0122,0.0024,0.0555,0.02,0.0481,577.4109,1116.1562,1723.8172,2.4483,4.7326,7.3091,574.9626,1111.4236,1716.5081,0.0029,9e-4,2e-4,0.6829,0.2071,0.0409,0.6858,0.2079,0.0411,0.9445,0.3393,0.8177,1,1,1,0,17.0019,17.0019,17.0019,0
CRMS0309,Wetland: Estuarine Emergent,37.8327,911.1649,230.6106,2077.5217,39826.1245,611.3724,3289.9786,0.3592,282.9667,14.49,5,320,5,116,3901.351,0,0.1567,0.8433,649.2051,0.9417,611.3724,4201.1435,0.7831,3289.9786,841.983,0.7261,611.3724,0,0,0,5367.5004,0.6129,3289.9786,0.6408,2108.1735,0.3928,0,2108.1735,41934.2981,0.0503,2108.1735,6009.5246,0.1017,0.5475,0.3508,48143.7814,0.0175,0.1115,0.871,0.1342,282.9667,0.0067,2391.1402,611.3724,1181.8051,1825.2069,3618.3843,0.0884,54.0681,104.5156,161.4163,0.0642,0.0195,0.0038,0.0884,0.0318,0.0766,557.3043,1077.2895,1663.7906,2.4483,4.7326,7.3091,554.856,1072.5569,1656.4814,0.0029,9e-4,2e-4,0.659,0.1998,0.0395,0.6619,0.2007,0.0397,0.9116,0.3274,0.7892,1,1,1,0,10.3075,10.3075,10.3075,0
CRMS0309,Wetland: Estuarine Emergent,37.8327,911.1649,230.6106,2077.5217,39826.1245,611.3724,3289.9786,0.3592,282.9667,14.49,5,414,1,134,3901.351,0,0.1567,0.8433,649.2051,0.9417,611.3724,4201.1435,0.7831,3289.9786,841.983,0.7261,611.3724,0,0,0,5367.5004,0.6129,3289.9786,0.6408,2108.1735,0.3928,0,2108.1735,41934.2981,0.0503,2108.1735,6009.5246,0.1017,0.5475,0.3508,48143.7814,0.0175,0.1115,0.871,0.1342,282.9667,0.0067,2391.1402,611.3724,1181.8051,1825.2069,3618.3843,0.1144,69.9506,135.2171,208.8323,0.0831,0.0252,0.005,0.1144,0.0411,0.0991,541.4218,1046.588,1616.3745,2.4483,4.7326,7.3091,538.9735,1041.8554,1609.0654,0.0029,9e-4,2e-4,0.6401,0.1941,0.0384,0.643,0.195,0.0385,0.8856,0.3181,0.7667,1,1,1,0,7.7401,7.7401,7.7401,0
CRMS0309,Wetland: Estuarine Emergent,37.8327,911.1649,230.6106,2077.5217,39826.1245,611.3724,3289.9786,0.3592,282.9667,14.49,5,456,3,152,3901.351,0,0.1567,0.8433,649.2051,0.9417,611.3724,4201.1435,0.7831,3289.9786,841.983,0.7261,611.3724,0,0,0,5367.5004,0.6129,3289.9786,0.6408,2108.1735,0.3928,0,2108.1735,41934.2981,0.0503,2108.1735,6009.5246,0.1017,0.5475,0.3508,48143.7814,0.0175,0.1115,0.871,0.1342,282.9667,0.0067,2391.1402,611.3724,1181.8051,1825.2069,3618.3843,0.126,77.047,148.9347,230.0182,0.0915,0.0277,0.0055,0.126,0.0453,0.1091,534.3253,1032.8704,1595.1886,2.4483,4.7326,7.3091,531.8771,1028.1378,1587.8795,0.0029,9e-4,2e-4,0.6317,0.1915,0.0379,0.6346,0.1924,0.038,0.874,0.3139,0.7567,1,1,1,0,6.9351,6.9351,6.9351,0
CRMS0327,Wetland: Palustrine Emergent,21.8047,353.0928,300.9653,1408.3305,46377.6335,379.8026,1850.7368,0.6196,191.9345,14.49,3,-22.7,1,3,2230.5394,0,0.1703,0.8297,401.6073,0.9457,379.8026,2203.8297,0.8398,1850.7368,680.7679,0.5579,379.8026,0,0,0,3259.0673,0.5679,1850.7368,0.3804,703.9612,0.216,0,703.9612,47081.5947,0.015,703.9612,2934.5006,0.1294,0.6307,0.2399,51021.4299,0.0133,0.0639,0.9228,0.2726,191.9345,0.0041,895.8957,379.8026,1146.7756,512.0268,2038.6049,-0.0111,-4.2291,-12.7694,-5.7015,-0.0062,-0.0039,-1e-4,-0.0111,-0.0069,-0.0081,384.0317,1159.545,517.7282,2.6996000000000002,8.1511,3.6394,381.3321,1151.394,514.0888,0.004,0.0025,1e-4,0.5601,0.3533,0.0109,0.5641,0.3558,0.011,1.0111,0.6265,0.7354,1,1,1,0,-90.8064,-90.8064,-90.8064,0
CRMS0327,Wetland: Palustrine Emergent,21.8047,353.0928,300.9653,1408.3305,46377.6335,379.8026,1850.7368,0.6196,191.9345,14.49,3,73,3,9,2230.5394,0,0.1703,0.8297,401.6073,0.9457,379.8026,2203.8297,0.8398,1850.7368,680.7679,0.5579,379.8026,0,0,0,3259.0673,0.5679,1850.7368,0.3804,703.9612,0.216,0,703.9612,47081.5947,0.015,703.9612,2934.5006,0.1294,0.6307,0.2399,51021.4299,0.0133,0.0639,0.9228,0.2726,191.9345,0.0041,895.8957,379.8026,1146.7756,512.0268,2038.6049,0.0358,13.6003,41.0647,18.3351,0.02,0.0126,4e-4,0.0358,0.0222,0.026,366.2023,1105.711,493.6917,2.6996000000000002,8.1511,3.6394,363.5027,1097.5599,490.0523,0.004,0.0025,1e-4,0.534,0.3368,0.0104,0.5379,0.3393,0.0105,0.9642,0.5974,0.7013,1,1,1,0,26.9261,26.9261,26.9261,0
CRMS0327,Wetland: Palustrine Emergent,21.8047,353.0928,300.9653,1408.3305,46377.6335,379.8026,1850.7368,0.6196,191.9345,14.49,3,197,2,15,2230.5394,0,0.1703,0.8297,401.6073,0.9457,379.8026,2203.8297,0.8398,1850.7368,680.7679,0.5579,379.8026,0,0,0,3259.0673,0.5679,1850.7368,0.3804,703.9612,0.216,0,703.9612,47081.5947,0.015,703.9612,2934.5006,0.1294,0.6307,0.2399,51021.4299,0.0133,0.0639,0.9228,0.2726,191.9345,0.0041,895.8957,379.8026,1146.7756,512.0268,2038.6049,0.0966,36.7021,110.8183,49.4796,0.053900000000000003,0.034,0.0011,0.0966,0.0599,0.0703,343.1005,1035.9573,462.5472,2.6996000000000002,8.1511,3.6394,340.4009,1027.8062,458.9078,0.004,0.0025,1e-4,0.5,0.3154,0.0097,0.504,0.3179,0.0098,0.9034,0.5598,0.6571,1,1,1,0,9.3482,9.3482,9.3482,0
CRMS0331,Wetland: Palustrine Emergent,24.1777,600.5318,324.8147,510.5337,68470.9943,376.3456,1207.5592,0.5015,156.9439,14.49,4,-22.7,1,4,1583.9048,0,0.2376,0.7624,400.5233,0.9396,376.3456,1808.091,0.6679,1207.5592,701.1603,0.5367,376.3456,0,0,0,1718.093,0.7028,1207.5592,0.4985,601.9338,0.3503,0,601.9338,69072.9281,0.0087,601.9338,2185.8386,0.1722,0.5524,0.2754,71492.1813,0.0098,0.024,0.9662,0.2607,156.9439,0.0023,758.8777,376.3456,605.6254,444.9899,1426.9609,-0.0159,-5.9869,-9.6342,-7.0789,-0.0085,-0.0056,-1e-4,-0.0159,-0.008,-0.0118,382.3324,615.2597,452.0688,3.8216,6.1498,4.5186,378.5109,609.1099,447.5501,0.0055,0.0036,1e-4,0.5398,0.3545,0.0065,0.5453,0.3581,0.0065,1.0159,0.5095,0.751,1,1,1,0,-63.8617,-63.8617,-63.8617,0
CRMS0331,Wetland: Palustrine Emergent,24.1777,600.5318,324.8147,510.5337,68470.9943,376.3456,1207.5592,0.5015,156.9439,14.49,4,73,3,10,1583.9048,0,0.2376,0.7624,400.5233,0.9396,376.3456,1808.091,0.6679,1207.5592,701.1603,0.5367,376.3456,0,0,0,1718.093,0.7028,1207.5592,0.4985,601.9338,0.3503,0,601.9338,69072.9281,0.0087,601.9338,2185.8386,0.1722,0.5524,0.2754,71492.1813,0.0098,0.024,0.9662,0.2607,156.9439,0.0023,758.8777,376.3456,605.6254,444.9899,1426.9609,0.0512,19.253,30.9824,22.7646,0.0275,0.018,3e-4,0.0512,0.0257,0.0378,357.0926,574.6431,422.2252,3.8216,6.1498,4.5186,353.271,568.4933,417.7066,0.0055,0.0036,1e-4,0.5038,0.3309,0.006,0.5093,0.3345,0.0061,0.9488,0.4759,0.7014,1,1,1,0,18.5474,18.5474,18.5474,0
CRMS0331,Wetland: Palustrine Emergent,24.1777,600.5318,324.8147,510.5337,68470.9943,376.3456,1207.5592,0.5015,156.9439,14.49,4,197,2,16,1583.9048,0,0.2376,0.7624,400.5233,0.9396,376.3456,1808.091,0.6679,1207.5592,701.1603,0.5367,376.3456,0,0,0,1718.093,0.7028,1207.5592,0.4985,601.9338,0.3503,0,601.9338,69072.9281,0.0087,601.9338,2185.8386,0.1722,0.5524,0.2754,71492.1813,0.0098,0.024,0.9662,0.2607,156.9439,0.0023,758.8777,376.3456,605.6254,444.9899,1426.9609,0.1381,51.9566,83.61,61.4334,0.0741,0.0487,9e-4,0.1381,0.0692,0.1021,324.3889,522.0154,383.5565,3.8216,6.1498,4.5186,320.5674,515.8656,379.0379,0.0055,0.0036,1e-4,0.4572,0.3003,0.0055,0.4626,0.3038,0.0056,0.8619,0.4323,0.6372,1,1,1,0,6.2435,6.2435,6.2435,0
CRMS0337,Wetland: Estuarine Emergent,59.8948,471.1711,135.2023,1527.4018,37141.0397,245.7676,1374.7997,0.4942,208.4298,14.49,6,10,7,9,1620.5674,0,0.1517,0.8483,305.6624,0.804,245.7676,1845.9709,0.7448,1374.7997,380.9699,0.6451,245.7676,0,0,0,2902.2015,0.4737,1374.7997,0.5058,695.3353,0.2396,0,695.3353,37836.3749,0.0184,695.3353,2315.9026,0.1061,0.5936,0.3002,41119.5464,0.0093,0.0706,0.9202,0.2998,208.4298,0.0055,903.765,245.7676,679.4645,486.9055,1412.1376,0.0071,1.7404,4.8116,3.448,0.0046,0.0017,1e-4,0.0071,0.0035,0.005,244.0272,674.6529,483.4575,2.5218,6.972,4.9962,241.5054,667.6809,478.4613,0.0066,0.0024,1e-4,0.6339,0.2301,0.0126,0.6405,0.2325,0.0128,0.9929,0.4907,0.6953,1,1,1,0,140.2138,140.2138,140.2138,0
CRMS0337,Wetland: Estuarine Emergent,59.8948,471.1711,135.2023,1527.4018,37141.0397,245.7676,1374.7997,0.4942,208.4298,14.49,6,105,9,27,1620.5674,0,0.1517,0.8483,305.6624,0.804,245.7676,1845.9709,0.7448,1374.7997,380.9699,0.6451,245.7676,0,0,0,2902.2015,0.4737,1374.7997,0.5058,695.3353,0.2396,0,695.3353,37836.3749,0.0184,695.3353,2315.9026,0.1061,0.5936,0.3002,41119.5464,0.0093,0.0706,0.9202,0.2998,208.4298,0.0055,903.765,245.7676,679.4645,486.9055,1412.1376,0.0744,18.2741,50.5218,36.204,0.048,0.0174,0.001,0.0744,0.0367,0.0521,227.4935,628.9427,450.7015,2.5218,6.972,4.9962,224.9717,621.9706,445.7053,0.0066,0.0024,1e-4,0.5905,0.2143,0.0118,0.5971,0.2167,0.0119,0.9256,0.4575,0.6482,1,1,1,0,12.4489,12.4489,12.4489,0
CRMS0337,Wetland: Estuarine Emergent,59.8948,471.1711,135.2023,1527.4018,37141.0397,245.7676,1374.7997,0.4942,208.4298,14.49,6,123,6,45,1620.5674,0,0.1517,0.8483,305.6624,0.804,245.7676,1845.9709,0.7448,1374.7997,380.9699,0.6451,245.7676,0,0,0,2902.2015,0.4737,1374.7997,0.5058,695.3353,0.2396,0,695.3353,37836.3749,0.0184,695.3353,2315.9026,0.1061,0.5936,0.3002,41119.5464,0.0093,0.0706,0.9202,0.2998,208.4298,0.0055,903.765,245.7676,679.4645,486.9055,1412.1376,0.0871,21.4069,59.1827,42.4104,0.0562,0.0204,0.0011,0.0871,0.043,0.061,224.3608,620.2818,444.495,2.5218,6.972,4.9962,221.839,613.3098,439.4989,0.0066,0.0024,1e-4,0.5823,0.2113,0.0116,0.5889,0.2137,0.0117,0.9129,0.4512,0.6393,1,1,1,0,10.4808,10.4808,10.4808,0
CRMS0337,Wetland: Estuarine Emergent,59.8948,471.1711,135.2023,1527.4018,37141.0397,245.7676,1374.7997,0.4942,208.4298,14.49,6,156,4,63,1620.5674,0,0.1517,0.8483,305.6624,0.804,245.7676,1845.9709,0.7448,1374.7997,380.9699,0.6451,245.7676,0,0,0,2902.2015,0.4737,1374.7997,0.5058,695.3353,0.2396,0,695.3353,37836.3749,0.0184,695.3353,2315.9026,0.1061,0.5936,0.3002,41119.5464,0.0093,0.0706,0.9202,0.2998,208.4298,0.0055,903.765,245.7676,679.4645,486.9055,1412.1376,0.1105,27.1502,75.061,53.7888,0.0713,0.0259,0.0014,0.1105,0.0546,0.0774,218.6175,604.4035,433.1166,2.5218,6.972,4.9962,216.0957,597.4315,428.1205,0.0066,0.0024,1e-4,0.5672,0.2059,0.0113,0.5738,0.2083,0.0114,0.8895,0.4396,0.6229,1,1,1,0,8.0522,8.0522,8.0522,0
CRMS0337,Wetland: Estuarine Emergent,59.8948,471.1711,135.2023,1527.4018,37141.0397,245.7676,1374.7997,0.4942,208.4298,14.49,6,175,2,81,1620.5674,0,0.1517,0.8483,305.6624,0.804,245.7676,1845.9709,0.7448,1374.7997,380.9699,0.6451,245.7676,0,0,0,2902.2015,0.4737,1374.7997,0.5058,695.3353,0.2396,0,695.3353,37836.3749,0.0184,695.3353,2315.9026,0.1061,0.5936,0.3002,41119.5464,0.0093,0.0706,0.9202,0.2998,208.4298,0.0055,903.765,245.7676,679.4645,486.9055,1412.1376,0.1239,30.4569,84.203,60.3401,0.0799,0.029,0.0016,0.1239,0.0612,0.0868,215.3107,595.2614,426.5654,2.5218,6.972,4.9962,212.7889,588.2894,421.5693,0.0066,0.0024,1e-4,0.5585,0.2027,0.0111,0.5652,0.2051,0.0113,0.8761,0.433,0.6135,1,1,1,0,7.0694,7.0694,7.0694,0
CRMS0337,Wetland: Estuarine Emergent,59.8948,471.1711,135.2023,1527.4018,37141.0397,245.7676,1374.7997,0.4942,208.4298,14.49,6,201,8,99,1620.5674,0,0.1517,0.8483,305.6624,0.804,245.7676,1845.9709,0.7448,1374.7997,380.9699,0.6451,245.7676,0,0,0,2902.2015,0.4737,1374.7997,0.5058,695.3353,0.2396,0,695.3353,37836.3749,0.0184,695.3353,2315.9026,0.1061,0.5936,0.3002,41119.5464,0.0093,0.0706,0.9202,0.2998,208.4298,0.0055,903.765,245.7676,679.4645,486.9055,1412.1376,0.1423,34.9819,96.7132,69.3049,0.0918,0.0333,0.0018,0.1423,0.0703,0.0997,210.7857,582.7513,417.6006,2.5218,6.972,4.9962,208.2639,575.7793,412.6045,0.0066,0.0024,1e-4,0.5467,0.1984,0.0109,0.5533,0.2008,0.011,0.8577,0.4239,0.6006,1,1,1,0,6.0256,6.0256,6.0256,0
CRMS0337,Wetland: Estuarine Emergent,59.8948,471.1711,135.2023,1527.4018,37141.0397,245.7676,1374.7997,0.4942,208.4298,14.49,6,320,5,117,1620.5674,0,0.1517,0.8483,305.6624,0.804,245.7676,1845.9709,0.7448,1374.7997,380.9699,0.6451,245.7676,0,0,0,2902.2015,0.4737,1374.7997,0.5058,695.3353,0.2396,0,695.3353,37836.3749,0.0184,695.3353,2315.9026,0.1061,0.5936,0.3002,41119.5464,0.0093,0.0706,0.9202,0.2998,208.4298,0.0055,903.765,245.7676,679.4645,486.9055,1412.1376,0.2266,55.6926,153.9713,110.3361,0.1462,0.0531,0.0029,0.2266,0.112,0.1587,190.075,525.4932,376.5694,2.5218,6.972,4.9962,187.5532,518.5212,371.5732,0.0066,0.0024,1e-4,0.4923,0.1787,0.0098,0.4989,0.1811,0.01,0.7734,0.3822,0.5416,1,1,1,0,3.4129,3.4129,3.4129,0
CRMS0337,Wetland: Estuarine Emergent,59.8948,471.1711,135.2023,1527.4018,37141.0397,245.7676,1374.7997,0.4942,208.4298,14.49,6,414,1,135,1620.5674,0,0.1517,0.8483,305.6624,0.804,245.7676,1845.9709,0.7448,1374.7997,380.9699,0.6451,245.7676,0,0,0,2902.2015,0.4737,1374.7997,0.5058,695.3353,0.2396,0,695.3353,37836.3749,0.0184,695.3353,2315.9026,0.1061,0.5936,0.3002,41119.5464,0.0093,0.0706,0.9202,0.2998,208.4298,0.0055,903.765,245.7676,679.4645,486.9055,1412.1376,0.2932,72.0523,199.2003,142.7473,0.1891,0.0686,0.0038,0.2932,0.1449,0.2053,173.7153,480.2641,344.1582,2.5218,6.972,4.9962,171.1935,473.2921,339.162,0.0066,0.0024,1e-4,0.4494,0.1631,0.009,0.456,0.1655,0.0091,0.7068,0.3493,0.495,1,1,1,0,2.411,2.411,2.411,0
CRMS0337,Wetland: Estuarine Emergent,59.8948,471.1711,135.2023,1527.4018,37141.0397,245.7676,1374.7997,0.4942,208.4298,14.49,6,456,3,153,1620.5674,0,0.1517,0.8483,305.6624,0.804,245.7676,1845.9709,0.7448,1374.7997,380.9699,0.6451,245.7676,0,0,0,2902.2015,0.4737,1374.7997,0.5058,695.3353,0.2396,0,695.3353,37836.3749,0.0184,695.3353,2315.9026,0.1061,0.5936,0.3002,41119.5464,0.0093,0.0706,0.9202,0.2998,208.4298,0.0055,903.765,245.7676,679.4645,486.9055,1412.1376,0.3229,79.362,219.4091,157.2289,0.2083,0.0756,0.0042,0.3229,0.1596,0.2261,166.4057,460.0554,329.6765,2.5218,6.972,4.9962,163.8838,453.0834,324.6804,0.0066,0.0024,1e-4,0.4302,0.1561,0.0086,0.4368,0.1585,0.0087,0.6771,0.3346,0.4741,1,1,1,0,2.0968,2.0968,2.0968,0
CRMS0367,Wetland: Palustrine Emergent,9.7853,530.7043,100.7697,909.5524,45700.5319,554.3785,3324.0759,0.4253,118.7919,14.49,5,-22.7,1,5,3878.4545,0,0.1429,0.8571,564.1638,0.9827,554.3785,3854.7802,0.8623,3324.0759,655.1482,0.8462,554.3785,0,0,0,4233.6283,0.7852,3324.0759,0.5747,1910.4748,0.4513,0,1910.4748,47611.0067,0.0401,1910.4748,5788.9292,0.0958,0.5742,0.33,52499.7831,0.0125,0.0806,0.9069,0.0622,118.7919,0.0025,2029.2667,554.3785,1413.6012,1791.6829,3759.6625,-0.006,-3.3472,-8.535,-10.8178,-0.0051,-0.002,-2e-4,-0.006,-0.0026,-0.0057,557.7257,1422.1362,1802.5006,2.1366,5.4481,6.9053,555.5891,1416.688,1795.5954,0.0033,0.0013,1e-4,0.848,0.3346,0.0377,0.8513,0.3359,0.0379,1.006,0.4278,0.9435,1,1,1,-0,-166.6239,-166.6239,-166.6239,0
CRMS0367,Wetland: Palustrine Emergent,9.7853,530.7043,100.7697,909.5524,45700.5319,554.3785,3324.0759,0.4253,118.7919,14.49,5,73,3,11,3878.4545,0,0.1429,0.8571,564.1638,0.9827,554.3785,3854.7802,0.8623,3324.0759,655.1482,0.8462,554.3785,0,0,0,4233.6283,0.7852,3324.0759,0.5747,1910.4748,0.4513,0,1910.4748,47611.0067,0.0401,1910.4748,5788.9292,0.0958,0.5742,0.33,52499.7831,0.0125,0.0806,0.9069,0.0622,118.7919,0.0025,2029.2667,554.3785,1413.6012,1791.6829,3759.6625,0.0194,10.7642,27.4474,34.7885,0.0164,0.0065,7e-4,0.0194,0.0083,0.0182,543.6143,1386.1538,1756.8944,2.1366,5.4481,6.9053,541.4777,1380.7057,1749.9891,0.0033,0.0013,1e-4,0.8265,0.3261,0.0368,0.8298,0.3274,0.0369,0.9806,0.417,0.9196,1,1,1,-0,50.5022,50.5022,50.5022,0
CRMS0367,Wetland: Palustrine Emergent,9.7853,530.7043,100.7697,909.5524,45700.5319,554.3785,3324.0759,0.4253,118.7919,14.49,5,197,2,17,3878.4545,0,0.1429,0.8571,564.1638,0.9827,554.3785,3854.7802,0.8623,3324.0759,655.1482,0.8462,554.3785,0,0,0,4233.6283,0.7852,3324.0759,0.5747,1910.4748,0.4513,0,1910.4748,47611.0067,0.0401,1910.4748,5788.9292,0.0958,0.5742,0.33,52499.7831,0.0125,0.0806,0.9069,0.0622,118.7919,0.0025,2029.2667,554.3785,1413.6012,1791.6829,3759.6625,0.0524,29.0485,74.0703,93.8812,0.0443,0.0175,0.002,0.0524,0.0223,0.0491,525.33,1339.5308,1697.8017,2.1366,5.4481,6.9053,523.1934,1334.0827,1690.8964,0.0033,0.0013,1e-4,0.7986,0.3151,0.0355,0.8018,0.3164,0.0357,0.9476,0.403,0.8887,1,1,1,-0,18.0846,18.0846,18.0846,0
